Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
11,"Kral, Annika",SO-2,Tufts,58.79,PLNU Invitational,"Mar 25, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
12,"Mullen, Kennedy",JR-3,Trinity (Conn.),58.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
13,"Bernier, Kaitlyn",SO-2,UMass Dartmouth,58.96,Jerry Gravel Classic,"Apr 15, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
14,"Abrantes, Kiara",SO-2,Bridgewater St.,59.02,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
15,"Dias, Olivia",SO-2,MIT,59.14,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
16,"Smith, Emma",SO-2,Tufts,59.22,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
17,"Korn, Elizabeth",JR-3,Brandeis,59.26,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
18,"Tomlin, Olivia",SO-2,Colby,59.51,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
19,"Doherty, Olivia",FR-1,Colby,59.57,UCONN Northeast Challenge,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
20,"Kelly, Kenzie",SO-2,Wesleyan,59.62,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
21,"Krouse, Anna",SO-2,Middlebury,59.65,PLNU Invitational,"Mar 25, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
22,"Neilon, Hannah",SR-4,Tufts,59.72,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
23,"Thompson, Elle",SO-2,Middlebury,59.83,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
24,"Cloney, Annabel",FR-1,Middlebury,59.95,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
25,"Bohbot-Dridi, Hannah",JR-3,Brandeis,59.96,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
26,"Rabb, Mads",FR-1,Amherst,59.97,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
27,"Phillips, Gabby",JR-3,Bowdoin,1:00.00,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
28,"Goodwin, Amaris",SO-2,Gordon,1:00.05,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
29,"Klein, Malia",SO-2,Williams,1:00.21,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
30,"Hoffman, Maeve",SR-4,Wesleyan,1:00.27,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
30,"Hanna, Halle",FR-1,Amherst,1:00.27,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
32,"Pizzi, Kristina",SO-2,Colby,1:00.30,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
33,"Kaiden, Eva",SR-4,Middlebury,1:00.32,PLNU Invitational,"Mar 25, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
34,"Rusnock, Mary",SR-4,Connecticut College,1:00.48,Tufts Snowflake Classic,"Apr 1, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
35,"Concepcion , Emily",SO-2,Suffolk,1:00.54,BSU Invite,"Mar 25, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
35,"Hallal, Isabel",JR-3,WPI,1:00.54,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
37,"Elliot, Mary",FR-1,Middlebury,1:00.72,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,400 Meters,DIII New England Outdoor Performance List,Women
1,"Wilson, Ryan",JR-3,MIT,1:47.93,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
2,"Sorom, Lars",FR-1,Bowdoin,1:51.25,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
3,"Wilson, Sawyer",SR-4,Tufts,1:52.16,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
4,"Hardy, Marcus",SR-4,Tufts,1:52.60,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
5,"Carleo, TJ",FR-1,Brandeis,1:52.64,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
6,"Olson, Michael",SR-4,Plymouth State,1:52.69,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
7,"Lentz, Nate",JR-3,Williams,1:52.93,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
8,"Kang, Jinwoo",JR-3,Williams,1:52.95,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
9,"Spurrell, Wilson",SR-4,Amherst,1:53.01,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
10,"Glass, Charlie",FR-1,MIT,1:53.18,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
11,"Barry, Tim",SO-2,Suffolk,1:53.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
12,"Markov-Riss, Kolya",JR-3,Amherst,1:53.86,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
13,"Davis, Ben",FR-1,Amherst,1:53.90,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
13,"Wagude, Walter",JR-3,Tufts,1:53.90,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
15,"Nagy, Will",FR-1,Amherst,1:53.95,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
16,"Cluss, Max",SR-4,Middlebury,1:54.01,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
17,"Utz, Zach",FR-1,Middlebury,1:54.48,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
18,"Verstandig , Chris",SR-4,Connecticut College,1:54.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
19,"Tilton, Chris",JR-3,Tufts,1:54.68,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
20,"Gobel, Rece",SR-4,Springfield,1:54.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
21,"Ensslin, Evan",JR-3,Tufts,1:55.16,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
22,"Bishop, Lachlan",FR-1,Middlebury,1:55.25,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
23,"Liu-Walter, Zachary",FR-1,Williams,1:55.35,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
24,"Fiume, Braedon",JR-3,Amherst,1:55.38,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
25,"Hassan, Ziyad",SO-2,MIT,1:55.48,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
26,"Hardart, Henry",SO-2,MIT,1:55.51,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
27,"Duhnoski, Colin",FR-1,Tufts,1:55.68,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
28,"Hooper, Jarrod",SR-4,Thomas College,1:55.81,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
29,"Wong, Joseph",SR-4,Springfield,1:55.86,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
30,"Gregoire, Max",FR-1,Babson,1:55.93,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
31,"Cusato, Will",FR-1,Tufts,1:56.11,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
32,"Rooney, Aidan",SO-2,Bates,1:56.25,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
33,"Coelho, Jackson",FR-1,Colby,1:56.33,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
34,"Fogarty, Nathan",SO-2,Wesleyan,1:56.40,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
35,"Monz, Jackson",FR-1,Bates,1:56.47,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
36,"Sippel, Larson",SO-2,Trinity (Conn.),1:56.54,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
37,"Robertson, Lev",SR-4,Amherst,1:56.55,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
38,"Lafortune, Johnny",SR-4,Middlebury,1:56.67,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
39,"Tainter-Gilbert, Will",JR-3,Roger Williams,1:56.68,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
40,"Kim, Sam",JR-3,Brandeis,1:56.71,Friar Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
41,"Edwards-Levin, Nick",SO-2,Amherst,1:56.76,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
42,"Brooks, Brian",SR-4,WPI,1:56.83,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
43,"Weston, Ryan",SO-2,Coast Guard,1:56.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
44,"Green, Brian",JR-3,Coast Guard,1:56.99,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
45,"Glover, Owen",SR-4,Bates,1:57.01,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
46,"Sikora, Luke",SO-2,Suffolk,1:57.03,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
47,"O'Toole, Jackson",JR-3,Tufts,1:57.15,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
47,"Harwood, Harry",SO-2,Connecticut College,1:57.15,Tufts Snowflake Classic,"Apr 1, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
49,"McBirney, Kevin",SO-2,Bridgewater St.,1:57.18,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
50,"Ferreira, Joao",FR-1,Connecticut College,1:57.27,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
51,"Puka, John",FR-1,Tufts,1:57.44,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Men
1,"Neilon, Hannah",SR-4,Tufts,2:12.27,Mangrum Invitational,"Mar 24, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
2,"Packard, Sydney",SR-4,WPI,2:12.41,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
3,"Howarth, Julia",SO-2,MIT,2:14.65,UCONN Northeast Challenge,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
4,"Pedersen, Margo",SO-2,Amherst,2:14.91,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
5,"Thompson, Elle",SO-2,Middlebury,2:15.13,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
6,"Devanny, Grace",SR-4,Wesleyan,2:15.65,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
7,"Roeder, Gillian",SO-2,MIT,2:16.22,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
8,"Hollander, Jane",SR-4,Wesleyan,2:16.54,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
9,"Gagnon, Lucy",JR-3,Williams,2:17.11,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
10,"Dolce, Julia",FR-1,Tufts,2:17.89,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
11,"Estes, Alexa",FR-1,Connecticut College,2:17.99,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
12,"Lozier, Bella",FR-1,Amherst,2:18.00,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
13,"Lentz, Piper",FR-1,Amherst,2:18.33,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
14,"Crow, Christina",SO-2,MIT,2:18.83,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
15,"Dufresne, Lora",SR-4,WPI,2:19.02,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
16,"Mullen, Kennedy",JR-3,Trinity (Conn.),2:19.03,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
17,"Wold, Sylvan",SO-2,Amherst,2:19.07,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
18,"White, Sophia",SO-2,Coast Guard,2:19.14,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
19,"Trummel, Leila",SR-4,Bowdoin,2:19.19,Bates College Quad Meet,"Apr 1, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
20,"McDonough, Grace",FR-1,Connecticut College,2:19.22,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
21,"Scott, Abby",SR-4,Williams,2:19.25,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
22,"Grimes, Audrey",SR-4,Middlebury,2:19.37,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
23,"Triepke, Sidney",SO-2,Coast Guard,2:19.44,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
24,"Aman, Chrissy",SR-4,Bates,2:19.65,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
25,"Deshusses, Elise",SR-4,WPI,2:19.66,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
26,"Walter, Jordan",JR-3,Wesleyan,2:19.77,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
27,"Peskin, Tatum",JR-3,Middlebury,2:19.90,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
28,"Davis, Lex",FR-1,Bowdoin,2:19.93,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
29,"Montgomery, Krystal",FR-1,MIT,2:20.00,Bobcat Invitational 2023,"Mar 30, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
30,"Mackey, Anna",FR-1,Colby,2:20.14,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
31,"Parker, Pria",SO-2,Smith,2:20.24,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
32,"Martin, Elsa",SO-2,Williams,2:20.39,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
33,"Wims, Haley",JR-3,Colby,2:20.43,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
34,"Pattelena, Amy",FR-1,Suffolk,2:20.44,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
35,"Kokernak, Charlotte",SR-4,WPI,2:20.68,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
36,"Vaughn, Greta",FR-1,Williams,2:20.93,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
37,"Kaercher, Grace",SO-2,Williams,2:20.94,PLNU Invitational,"Mar 25, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
38,"Buckingham, Blakeley",SO-2,Williams,2:20.99,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
39,"Hovendon, Erin",FR-1,MIT,2:21.01,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
40,"Whipkey, Nicole",SR-4,WPI,2:21.02,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
41,"Zielinski, Ava",SO-2,Amherst,2:21.05,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
42,"Ferver, Shams",SO-2,Smith,2:21.12,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
43,"Kyle, Kristina",FR-1,Springfield,2:21.21,Springfield College Classic,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
44,"Steffler, Abby",FR-1,Colby,2:21.50,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
45,"Deegan, Ally",JR-3,Amherst,2:21.56,Amherst College Spring Fling,"Apr 8, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
46,"Fernald, Abby",FR-1,Connecticut College,2:21.57,Tufts Snowflake Classic,"Apr 1, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
47,"Mittaz, Stephanie",JR-3,Tufts,2:21.66,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
48,"Whinney, Ella",FR-1,Wellesley,2:21.68,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
49,"Traum, Lauren",JR-3,Bowdoin,2:21.95,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,800 Meters,DIII New England Outdoor Performance List,Women
1,"Wilson, Ryan",JR-3,MIT,3:40.06,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
2,"Martin, Travis",JR-3,Trinity (Conn.),3:44.16,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
3,"Kang, Jinwoo",JR-3,Williams,3:47.32,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
4,"Lentz, Nate",JR-3,Williams,3:48.86,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
5,"Hardart, Henry",SO-2,MIT,3:50.77,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
6,"Cluss, Max",SR-4,Middlebury,3:54.72,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
7,"Bailey, Hayden",FR-1,Colby,3:55.34,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
8,"Harwood, Harry",SO-2,Connecticut College,3:55.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
9,"Carleo, TJ",FR-1,Brandeis,"3:55.61
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
10,"Brooks, Brian",SR-4,WPI,3:55.85,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
11,"Utz, Zach",FR-1,Middlebury,3:56.26,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
12,"Steins, Jared",FR-1,MIT,3:56.33,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
13,"Opsahl, Simon",SO-2,MIT,3:56.40,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
14,"Farrington, Ned",JR-3,Bates,"3:56.67
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
15,"Barry, Tim",SO-2,Suffolk,3:57.28,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
16,"L'Esperance-Kerckhof, Tobias",JR-3,Trinity (Conn.),3:57.64,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
17,"Calhoun, Liam",FR-1,Wesleyan,3:57.70,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
18,"Manyok, Taban",JR-3,Fitchburg St.,3:58.02,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
19,"Appleton, Ivan",SO-2,Tufts,3:58.12,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
20,"Rooney, Aidan",SO-2,Bates,3:58.26,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
21,"Edwards-Levin, Nick",SO-2,Amherst,3:58.61,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
22,"Dennen, Henry",FR-1,Amherst,3:58.69,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
23,"Kissam, Simon",SR-4,Williams,3:58.77,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
24,"Shuttleworth, Reece",SO-2,MIT,3:58.94,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
25,"Lavey, William",SO-2,Middlebury,3:59.02,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
26,"Stromski, Steve",JR-3,UMass Dartmouth,3:59.04,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
27,"Hampson, Quinn",FR-1,Tufts,3:59.43,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
28,"Peters, Brooks",JR-3,Bowdoin,3:59.53,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
29,"McBirney, Kevin",SO-2,Bridgewater St.,3:59.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
30,"Cusato, Will",FR-1,Tufts,3:59.64,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
31,"Love, Jeffrey",SR-4,Connecticut College,3:59.65,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
32,"Hooper, Jarrod",SR-4,Thomas College,3:59.71,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
33,"Johnson, Owen",FR-1,Middlebury,3:59.82,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
34,"Glass, Charlie",FR-1,MIT,3:59.83,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
35,"Proulx, Ryan",JR-3,Tufts,3:59.91,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
36,"Escoda, Ryan",SR-4,Eastern Conn. St.,3:59.97,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
37,"Amin, Samir",SO-2,MIT,4:00.26,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
38,"Hensgen, Lowell",JR-3,MIT,4:00.29,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
39,"Fiume, Braedon",JR-3,Amherst,4:00.36,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
40,"Tichi, Luke",JR-3,Williams,4:00.49,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
41,"Lucey, John",JR-3,Williams,4:00.51,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
42,"Hassan, Ziyad",SO-2,MIT,4:00.52,Bobcat Invitational 2023,"Mar 30, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
43,"Markov-Riss, Kolya",JR-3,Amherst,4:00.53,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,DIII New England Outdoor Performance List,Men
